10.0905,10.0905,10.0905,10.0905,10.0906,10.0906,10.0906,10.0906,10.0906,10.0906,10.0907,10.0907,10.0908,10.0909,10.0910,10.0911,10.0913,10.0916,10.0919,10.0923,10.0929,10.0935,10.0944,10.0955,10.0969,10.0987,10.1009,10.1036,10.1070,10.1111,10.1162,10.1223,10.1298,10.1388,10.1496,10.1625,10.1779,10.1961,10.2175,10.2425,10.2716,10.3054,10.3444,10.3891,10.4402,10.4981,10.5635,10.6370,10.7192,10.8104,10.9113,11.0221,11.1432,11.2748,11.4169,11.5695,11.7323,11.9050,12.0869,12.2773,12.4753,12.6797,12.8891,13.1020,13.3168,13.5316,13.7444,13.9531,14.1556,14.3498,14.5335,14.7046,14.8610,15.0008,15.1223,15.2240,15.3044,15.3627,15.3980,15.4098,15.3980,15.3627,15.3044,15.2240,15.1223,15.0008,14.8610,14.7046,14.5335,14.3498,14.1556,13.9531,13.7444,13.5316,13.3168,13.1020,12.8891,12.6797,12.4753,12.2773,12.0869,11.9050,11.7323,11.5695,11.4169,11.2748,11.1432,11.0221,10.9113,10.8104,10.7192,10.6370,10.5635,10.4981,10.4402,10.3891,10.3444,10.3054,10.2716,10.2425,10.2175,10.1961,10.1779,10.1625,10.1496,10.1388,10.1298,10.1223,10.1162,10.1111
10.1950,10.1950,10.1950,10.1950,10.1950,10.1950,10.1950,10.1950,10.1951,10.1951,10.1951,10.1952,10.1952,10.1953,10.1954,10.1956,10.1958,10.1960,10.1963,10.1968,10.1973,10.1980,10.1989,10.2000,10.2014,10.2031,10.2053,10.2080,10.2114,10.2155,10.2206,10.2268,10.2342,10.2433,10.2541,10.2670,10.2824,10.3005,10.3219,10.3469,10.3761,10.4099,10.4489,10.4936,10.5446,10.6025,10.6680,10.7415,10.8236,10.9149,11.0157,11.1265,11.2476,11.3792,11.5213,11.6739,11.8367,12.0094,12.1913,12.3818,12.5798,12.7841,12.9935,13.2065,13.4213,13.6360,13.8488,14.0575,14.2601,14.4543,14.6380,14.8090,14.9654,15.1052,15.2268,15.3284,15.4089,15.4671,15.5024,15.5142,15.5024,15.4671,15.4089,15.3284,15.2268,15.1052,14.9654,14.8090,14.6380,14.4543,14.2601,14.0575,13.8488,13.6360,13.4213,13.2065,12.9935,12.7841,12.5798,12.3818,12.1913,12.0094,11.8367,11.6739,11.5213,11.3792,11.2476,11.1265,11.0157,10.9149,10.8236,10.7415,10.6680,10.6025,10.5446,10.4936,10.4489,10.4099,10.3761,10.3469,10.3219,10.3005,10.2824,10.2670,10.2541,10.2433,10.2342,10.2268,10.2206,10.2155
10.2674,10.2674,10.2674,10.2674,10.2674,10.2674,10.2674,10.2674,10.2675,10.2675,10.2675,10.2676,10.2676,10.2677,10.2678,10.2680,10.2682,10.2684,10.2688,10.2692,10.2697,10.2704,10.2713,10.2724,10.2738,10.2755,10.2777,10.2805,10.2838,10.2880,10.2930,10.2992,10.3066,10.3157,10.3265,10.3394,10.3548,10.3729,10.3943,10.4193,10.4485,10.4823,10.5213,10.5660,10.6170,10.6749,10.7404,10.8139,10.8960,10.9873,11.0881,11.1989,11.3201,11.4516,11.5937,11.7463,11.9092,12.0818,12.2638,12.4542,12.6522,12.8565,13.0660,13.2789,13.4937,13.7084,13.9212,14.1299,14.3325,14.5267,14.7104,14.8814,15.0378,15.1777,15.2992,15.4008,15.4813,15.5395,15.5748,15.5866,15.5748,15.5395,15.4813,15.4008,15.2992,15.1777,15.0378,14.8814,14.7104,14.5267,14.3325,14.1299,13.9212,13.7084,13.4937,13.2789,13.0660,12.8565,12.6522,12.4542,12.2638,12.0818,11.9092,11.7463,11.5937,11.4516,11.3201,11.1989,11.0881,10.9873,10.8960,10.8139,10.7404,10.6749,10.6170,10.5660,10.5213,10.4823,10.4485,10.4193,10.3943,10.3729,10.3548,10.3394,10.3265,10.3157,10.3066,10.2992,10.2930,10.2880
10.2959,10.2959,10.2959,10.2959,10.2959,10.2959,10.2959,10.2959,10.2959,10.2959,10.2960,10.2960,10.2961,10.2962,10.2963,10.2964,10.2966,10.2969,10.2972,10.2976,10.2982,10.2989,10.2997,10.3009,10.3023,10.3040,10.3062,10.3089,10.3123,10.3164,10.3215,10.3276,10.3351,10.3441,10.3549,10.3679,10.3832,10.4014,10.4228,10.4478,10.4770,10.5108,10.5497,10.5944,10.6455,10.7034,10.7688,10.8423,10.9245,11.0157,11.1166,11.2274,11.3485,11.4801,11.6222,11.7748,11.9376,12.1103,12.2922,12.4826,12.6806,12.8850,13.0944,13.3074,13.5221,13.7369,13.9497,14.1584,14.3610,14.5552,14.7388,14.9099,15.0663,15.2061,15.3276,15.4293,15.5098,15.5680,15.6033,15.6151,15.6033,15.5680,15.5098,15.4293,15.3276,15.2061,15.0663,14.9099,14.7388,14.5552,14.3610,14.1584,13.9497,13.7369,13.5221,13.3074,13.0944,12.8850,12.6806,12.4826,12.2922,12.1103,11.9376,11.7748,11.6222,11.4801,11.3485,11.2274,11.1166,11.0157,10.9245,10.8423,10.7688,10.7034,10.6455,10.5944,10.5497,10.5108,10.4770,10.4478,10.4228,10.4014,10.3832,10.3679,10.3549,10.3441,10.3351,10.3276,10.3215,10.3164
9.6007,9.6007,9.6007,9.6007,9.6007,9.6007,9.6007,9.6007,9.6007,9.6008,9.6008,9.6008,9.6009,9.6010,9.6011,9.6012,9.6014,9.6017,9.6020,9.6024,9.6030,9.6037,9.6045,9.6057,9.6071,9.6088,9.6110,9.6137,9.6171,9.6212,9.6263,9.6324,9.6399,9.6489,9.6597,9.6727,9.6880,9.7062,9.7276,9.7526,9.7818,9.8156,9.8545,9.8992,9.9503,10.0082,10.0736,10.1471,10.2293,10.3205,10.4214,10.5322,10.6533,10.7849,10.9270,11.0796,11.2424,11.4151,11.5970,11.7875,11.9854,12.1898,12.3992,12.6122,12.8269,13.0417,13.2545,13.4632,13.6658,13.8600,14.0436,14.2147,14.3711,14.5109,14.6324,14.7341,14.8146,14.8728,14.9081,14.9199,14.9081,14.8728,14.8146,14.7341,14.6324,14.5109,14.3711,14.2147,14.0436,13.8600,13.6658,13.4632,13.2545,13.0417,12.8269,12.6122,12.3992,12.1898,11.9854,11.7875,11.5970,11.4151,11.2424,11.0796,10.9270,10.7849,10.6533,10.5322,10.4214,10.3205,10.2293,10.1471,10.0736,10.0082,9.9503,9.8992,9.8545,9.8156,9.7818,9.7526,9.7276,9.7062,9.6880,9.6727,9.6597,9.6489,9.6399,9.6324,9.6263,9.6212
10.0073,10.0073,10.0073,10.0073,10.0073,10.0073,10.0073,10.0073,10.0073,10.0074,10.0074,10.0074,10.0075,10.0076,10.0077,10.0078,10.0080,10.0083,10.0086,10.0090,10.0096,10.0103,10.0111,10.0123,10.0137,10.0154,10.0176,10.0203,10.0237,10.0278,10.0329,10.0390,10.0465,10.0555,10.0663,10.0793,10.0946,10.1128,10.1342,10.1592,10.1884,10.2222,10.2611,10.3058,10.3569,10.4148,10.4802,10.5537,10.6359,10.7271,10.8280,10.9388,11.0599,11.1915,11.3336,11.4862,11.6490,11.8217,12.0036,12.1941,12.3920,12.5964,12.8058,13.0188,13.2335,13.4483,13.6611,13.8698,14.0724,14.2666,14.4502,14.6213,14.7777,14.9175,15.0390,15.1407,15.2212,15.2794,15.3147,15.3265,15.3147,15.2794,15.2212,15.1407,15.0390,14.9175,14.7777,14.6213,14.4502,14.2666,14.0724,13.8698,13.6611,13.4483,13.2335,13.0188,12.8058,12.5964,12.3920,12.1941,12.0036,11.8217,11.6490,11.4862,11.3336,11.1915,11.0599,10.9388,10.8280,10.7271,10.6359,10.5537,10.4802,10.4148,10.3569,10.3058,10.2611,10.2222,10.1884,10.1592,10.1342,10.1128,10.0946,10.0793,10.0663,10.0555,10.0465,10.0390,10.0329,10.0278
9.7439,9.7439,9.7439,9.7439,9.7439,9.7439,9.7439,9.7439,9.7439,9.7440,9.7440,9.7440,9.7441,9.7442,9.7443,9.7445,9.7447,9.7449,9.7452,9.7457,9.7462,9.7469,9.7478,9.7489,9.7503,9.7520,9.7542,9.7569,9.7603,9.7644,9.7695,9.7757,9.7831,9.7921,9.8030,9.8159,9.8312,9.8494,9.8708,9.8958,9.9250,9.9588,9.9977,10.0425,10.0935,10.1514,10.2169,10.2904,10.3725,10.4637,10.5646,10.6754,10.7965,10.9281,11.0702,11.2228,11.3856,11.5583,11.7402,11.9307,12.1286,12.3330,12.5424,12.7554,12.9701,13.1849,13.3977,13.6064,13.8090,14.0032,14.1869,14.3579,14.5143,14.6541,14.7756,14.8773,14.9578,15.0160,15.0513,15.0631,15.0513,15.0160,14.9578,14.8773,14.7756,14.6541,14.5143,14.3579,14.1869,14.0032,13.8090,13.6064,13.3977,13.1849,12.9701,12.7554,12.5424,12.3330,12.1286,11.9307,11.7402,11.5583,11.3856,11.2228,11.0702,10.9281,10.7965,10.6754,10.5646,10.4637,10.3725,10.2904,10.2169,10.1514,10.0935,10.0425,9.9977,9.9588,9.9250,9.8958,9.8708,9.8494,9.8312,9.8159,9.8030,9.7921,9.7831,9.7757,9.7695,9.7644
10.1470,10.1470,10.1470,10.1470,10.1470,10.1470,10.1470,10.1470,10.1471,10.1471,10.1471,10.1472,10.1472,10.1473,10.1474,10.1476,10.1478,10.1480,10.1484,10.1488,10.1493,10.1500,10.1509,10.1520,10.1534,10.1551,10.1573,10.1601,10.1634,10.1676,10.1726,10.1788,10.1862,10.1953,10.2061,10.2190,10.2344,10.2525,10.2739,10.2989,10.3281,10.3619,10.4009,10.4456,10.4966,10.5546,10.6200,10.6935,10.7756,10.8669,10.9677,11.0786,11.1997,11.3312,11.4734,11.6259,11.7888,11.9614,12.1434,12.3338,12.5318,12.7361,12.9456,13.1585,13.3733,13.5880,13.8008,14.0095,14.2121,14.4063,14.5900,14.7610,14.9174,15.0573,15.1788,15.2804,15.3609,15.4191,15.4544,15.4662,15.4544,15.4191,15.3609,15.2804,15.1788,15.0573,14.9174,14.7610,14.5900,14.4063,14.2121,14.0095,13.8008,13.5880,13.3733,13.1585,12.9456,12.7361,12.5318,12.3338,12.1434,11.9614,11.7888,11.6259,11.4734,11.3312,11.1997,11.0786,10.9677,10.8669,10.7756,10.6935,10.6200,10.5546,10.4966,10.4456,10.4009,10.3619,10.3281,10.2989,10.2739,10.2525,10.2344,10.2190,10.2061,10.1953,10.1862,10.1788,10.1726,10.1676
9.8786,9.8786,9.8786,9.8786,9.8787,9.8787,9.8787,9.8787,9.8787,9.8787,9.8788,9.8788,9.8789,9.8790,9.8791,9.8792,9.8794,9.8797,9.8800,9.8804,9.8810,9.8816,9.8825,9.8836,9.8850,9.8868,9.8890,9.8917,9.8951,9.8992,9.9043,9.9104,9.9179,9.9269,9.9377,9.9506,9.9660,9.9842,10.0055,10.0306,10.0597,10.0935,10.1325,10.1772,10.2283,10.2862,10.3516,10.4251,10.5073,10.5985,10.6994,10.8102,10.9313,11.0629,11.2050,11.3576,11.5204,11.6931,11.8750,12.0654,12.2634,12.4678,12.6772,12.8901,13.1049,13.3197,13.5325,13.7412,13.9437,14.1379,14.3216,14.4927,14.6491,14.7889,14.9104,15.0121,15.0925,15.1508,15.1861,15.1979,15.1861,15.1508,15.0925,15.0121,14.9104,14.7889,14.6491,14.4927,14.3216,14.1379,13.9437,13.7412,13.5325,13.3197,13.1049,12.8901,12.6772,12.4678,12.2634,12.0654,11.8750,11.6931,11.5204,11.3576,11.2050,11.0629,10.9313,10.8102,10.6994,10.5985,10.5073,10.4251,10.3516,10.2862,10.2283,10.1772,10.1325,10.0935,10.0597,10.0306,10.0055,9.9842,9.9660,9.9506,9.9377,9.9269,9.9179,9.9104,9.9043,9.8992
9.8719,9.8719,9.8719,9.8719,9.8719,9.8719,9.8719,9.8719,9.8719,9.8720,9.8720,9.8720,9.8721,9.8722,9.8723,9.8725,9.8726,9.8729,9.8732,9.8736,9.8742,9.8749,9.8758,9.8769,9.8783,9.8800,9.8822,9.8849,9.8883,9.8924,9.8975,9.9037,9.9111,9.9201,9.9310,9.9439,9.9592,9.9774,9.9988,10.0238,10.0530,10.0868,10.1257,10.1705,10.2215,10.2794,10.3449,10.4184,10.5005,10.5917,10.6926,10.8034,10.9245,11.0561,11.1982,11.3508,11.5136,11.6863,11.8682,12.0587,12.2566,12.4610,12.6704,12.8834,13.0981,13.3129,13.5257,13.7344,13.9370,14.1312,14.3149,14.4859,14.6423,14.7821,14.9036,15.0053,15.0858,15.1440,15.1793,15.1911,15.1793,15.1440,15.0858,15.0053,14.9036,14.7821,14.6423,14.4859,14.3149,14.1312,13.9370,13.7344,13.5257,13.3129,13.0981,12.8834,12.6704,12.4610,12.2566,12.0587,11.8682,11.6863,11.5136,11.3508,11.1982,11.0561,10.9245,10.8034,10.6926,10.5917,10.5005,10.4184,10.3449,10.2794,10.2215,10.1705,10.1257,10.0868,10.0530,10.0238,9.9988,9.9774,9.9592,9.9439,9.9310,9.9201,9.9111,9.9037,9.8975,9.8924
9.8854,9.8854,9.8854,9.8854,9.8854,9.8854,9.8854,9.8854,9.8855,9.8855,9.8855,9.8856,9.8856,9.8857,9.8858,9.8860,9.8862,9.8864,9.8868,9.8872,9.8877,9.8884,9.8893,9.8904,9.8918,9.8936,9.8957,9.8985,9.9018,9.9060,9.9110,9.9172,9.9247,9.9337,9.9445,9.9574,9.9728,9.9909,10.0123,10.0373,10.0665,10.1003,10.1393,10.1840,10.2350,10.2930,10.3584,10.4319,10.5140,10.6053,10.7061,10.8170,10.9381,11.0696,11.2118,11.3643,11.5272,11.6998,11.8818,12.0722,12.2702,12.4745,12.6840,12.8969,13.1117,13.3264,13.5392,13.7479,13.9505,14.1447,14.3284,14.4994,14.6558,14.7957,14.9172,15.0188,15.0993,15.1576,15.1928,15.2046,15.1928,15.1576,15.0993,15.0188,14.9172,14.7957,14.6558,14.4994,14.3284,14.1447,13.9505,13.7479,13.5392,13.3264,13.1117,12.8969,12.6840,12.4745,12.2702,12.0722,11.8818,11.6998,11.5272,11.3643,11.2118,11.0696,10.9381,10.8170,10.7061,10.6053,10.5140,10.4319,10.3584,10.2930,10.2350,10.1840,10.1393,10.1003,10.0665,10.0373,10.0123,9.9909,9.9728,9.9574,9.9445,9.9337,9.9247,9.9172,9.9110,9.9060
