4.5817,2.5790,1.5411,0.7785,5.7367,3.7427,7.4872,3.6371,4.9336,2.2216,2.1638,0.9730,0.1474,0.1772,7.7493,3.1134,6.1164,1.5201,4.5798,4.6570,4.5027,5.2837,4.0353,0.7153,1.4646,2.9567,3.7880,10.2911,4.6266,2.3934,2.2573,2.5082,5.6341,3.4150,4.8497,0.4546,0.0201,1.1749,3.5046,1.7354,5.2107,0.0000,1.4341,4.0759,1.7552,3.3579,1.8168,4.7842,2.6374,4.7501,6.2471,4.7602,4.3053,1.4663,5.6385,1.7674,5.2900,0.7869,2.9991,3.5258,5.9393,5.8000,3.6998,0.2981,3.0630,5.5027,1.1647,3.4343,1.2147,4.4622,2.7639,6.4024,5.0822,1.6075,1.9805,0.4652,2.0418,2.7863,1.5323,1.3752,0.6198,0.4122,1.4714,3.5477,6.2231,4.7068,5.0679,4.4806,0.1448,5.2903,1.6715,6.5808,3.8839,3.3860,4.4788,0.8851,3.9554,0.3717,4.7155,5.9040,65.5304,62.2814,63.6677,64.3326,65.4226,62.8030,63.5794,67.9377,66.7326,69.4501,67.5098,65.0542,66.0447,69.8068,63.8842,64.5117,64.0791,66.2819,64.5968,65.7730,65.6752,67.2724,68.0792,70.7511,67.4294,68.8222,69.0410,68.0540,66.0293,70.7645,66.6340,67.9518,71.7452,73.7140,64.7937,68.2658,65.3883,66.3877,68.5641,64.9821,64.9869,66.6901,64.5403,66.1164,65.1888,70.1859,64.3339,71.7773,68.3978,65.5188,68.3212,65.8947,65.6344,68.7827,65.0800,66.4122,66.9948,64.7049,67.5827,69.8038,65.5273,65.1951,69.2033,63.3735,70.0855,69.3955,65.7127,72.9438,70.6499,68.1234,64.0732,63.5438,69.3121,68.8903,66.1171,64.6149,60.6356,66.2283,65.0146,68.2319,69.7339,66.7618,66.4175,69.2402,64.0841,63.4625,66.0581,63.5645,68.5124,70.6903,70.5442,66.0479,68.0192,65.9464,64.3191,65.7001,65.5359,71.6537,68.4946,67.6968
3.1475,1.1448,0.1070,0.6557,4.3025,2.3086,6.0531,2.2029,3.4994,0.7875,0.7297,0.4612,1.2868,1.6113,6.3152,1.6792,4.6823,0.0859,3.1457,3.2229,3.0686,3.8496,2.6012,0.7189,0.0304,1.5225,2.3538,8.8570,3.1925,0.9593,0.8231,1.0741,4.1999,1.9809,3.4156,0.9796,1.4141,0.2592,2.0704,0.3012,3.7766,1.4341,0.0000,2.6417,0.3211,1.9237,0.3827,3.3501,1.2033,3.3160,4.8130,3.3261,2.8711,0.0321,4.2044,0.3333,3.8558,0.6473,1.5650,2.0917,4.5052,4.3659,2.2656,1.1360,1.6289,4.0686,0.2695,2.0002,0.2195,3.0280,1.3298,4.9683,3.6481,0.1734,0.5463,0.9689,0.6077,1.3522,0.0982,0.0590,0.8143,1.8464,0.0372,2.1135,4.7890,3.2726,3.6338,3.0465,1.5790,3.8562,0.2374,5.1467,2.4497,1.9519,3.0446,0.5490,2.5212,1.0625,3.2814,4.4699,64.4572,61.2544,62.6199,63.2754,64.3508,61.7680,62.5329,66.8355,65.6444,68.3316,66.4125,63.9872,64.9650,68.6846,62.8333,63.4521,63.0255,65.1992,63.5360,64.6967,64.6001,66.1778,66.9754,69.6195,66.3330,67.7103,67.9267,66.9505,64.9498,69.6327,65.5470,66.8495,70.6041,72.5555,63.7303,67.1599,64.3170,65.3037,67.4550,63.9161,63.9209,65.6025,63.4803,65.0358,64.1201,69.0598,63.2767,70.6359,67.2905,64.4458,67.2148,64.8169,64.5599,67.6712,64.0127,65.3279,65.9035,63.6426,66.4845,68.6816,64.4542,64.1263,68.0873,62.3300,68.9605,68.2775,64.6372,71.7920,69.5192,67.0191,63.0196,62.4977,68.1950,67.7776,65.0365,63.5539,59.6359,65.1463,63.9482,67.1264,68.6124,65.6733,65.3332,68.1238,63.0304,62.4177,64.9783,62.5182,67.4038,69.5592,69.4145,64.9682,66.9161,64.8680,63.2621,64.6247,64.4626,70.5135,67.3862,66.5974
0.5058,1.4969,2.5348,3.2974,1.6608,0.3332,3.4114,0.4388,0.8577,1.8542,1.9121,3.1029,3.9285,4.2531,3.6734,0.9625,2.0405,2.5558,0.5040,0.5811,0.4268,1.2078,0.0406,3.3606,2.6113,1.1192,0.2879,6.2152,0.5507,1.6824,1.8186,1.5677,1.5582,0.6609,0.7738,3.6213,4.0558,2.9010,0.5713,2.3405,1.1348,4.0759,2.6417,0.0000,2.3207,0.7180,2.2590,0.7083,1.4385,0.6743,2.1712,0.6844,0.2294,2.6096,1.5626,2.3085,1.2141,3.2890,1.0768,0.5501,1.8635,1.7241,0.3761,3.7778,1.0128,1.4268,2.9112,0.6416,2.8612,0.3863,1.3119,2.3265,1.0063,2.4684,2.0954,3.6107,2.0341,1.2896,2.5436,2.7007,3.4561,4.4881,2.6045,0.5282,2.1472,0.6309,0.9920,0.4047,4.2207,1.2144,2.4044,2.5049,0.1920,0.6899,0.4029,3.1908,0.1205,3.7042,0.6396,1.8281,62.5183,59.4068,60.7311,61.3681,62.4146,59.9045,60.6466,64.8392,63.6758,66.3029,64.4258,62.0606,63.0132,66.6486,60.9384,61.5399,61.1251,63.2415,61.6215,62.7516,62.6575,64.1966,64.9759,67.5649,64.3482,65.6947,65.9065,64.9516,62.9983,67.5779,63.5808,64.8528,68.5310,70.4482,61.8105,65.1563,62.3817,63.3434,65.4449,61.9914,61.9960,63.6349,61.5673,63.0822,62.1899,67.0163,61.3694,68.5622,65.2840,62.5071,65.2100,62.8687,62.6183,65.6565,62.0854,63.3670,63.9287,61.7252,64.4962,66.6457,62.5153,62.1959,66.0637,60.4497,66.9189,66.2500,62.6936,69.6976,67.4666,65.0186,61.1194,60.6125,66.1691,65.7606,63.0828,61.6389,57.8420,63.1899,62.0226,65.1235,66.5779,63.7040,63.3722,66.0994,61.1299,60.5348,63.0260,60.6324,65.3949,67.5059,67.3640,63.0162,64.9179,62.9185,61.3551,62.6814,62.5235,68.4420,65.3776,64.6065
2.8265,0.8238,0.2141,0.9768,3.9815,1.9875,5.7320,1.8819,3.1784,0.4664,0.4086,0.7822,1.6078,1.9324,5.9941,1.3582,4.3612,0.2351,2.8246,2.9018,2.7475,3.5285,2.2801,1.0399,0.2906,1.2014,2.0328,8.5359,2.8714,0.6382,0.5021,0.7530,3.8789,1.6598,3.0945,1.3006,1.7351,0.5803,1.7494,0.0198,3.4555,1.7552,0.3211,2.3207,0.0000,1.6027,0.0616,3.0290,0.8822,2.9949,4.4919,3.0050,2.5501,0.2889,3.8833,0.0122,3.5348,0.9684,1.2439,1.7706,4.1841,4.0448,1.9446,1.4571,1.3078,3.7475,0.5905,1.6791,0.5405,2.7070,1.0087,4.6472,3.3270,0.1477,0.2253,1.2900,0.2866,1.0311,0.2229,0.3800,1.1354,2.1674,0.2839,1.7925,4.4679,2.9516,3.3127,2.7254,1.9000,3.5351,0.0837,4.8256,2.1287,1.6308,2.7236,0.8701,2.2002,1.3836,2.9603,4.1488,64.2189,61.0267,62.3874,63.0407,64.1128,61.5384,62.3007,66.5905,65.4026,68.0827,66.1686,63.7503,64.7252,68.4349,62.6001,63.2169,62.7916,64.9587,63.3005,64.4577,64.3614,65.9345,66.7300,69.3676,66.0893,67.4630,67.6789,66.7051,64.7100,69.3808,65.3055,66.6044,70.3501,72.2975,63.4942,66.9140,64.0791,65.0629,67.2083,63.6794,63.6842,65.3608,63.2450,64.7958,63.8828,68.8092,63.0421,70.3819,67.0443,64.2075,66.9687,64.5775,64.3213,67.4240,63.7757,65.0870,65.6610,63.4068,66.2404,68.4319,64.2158,63.8889,67.8391,62.0985,68.7101,68.0288,64.3983,71.5355,69.2676,66.7736,62.7858,62.2657,67.9465,67.5302,64.7964,63.3183,59.4144,64.9059,63.7114,66.8806,68.3629,65.4314,65.0923,67.8755,62.7966,62.1859,64.7384,62.2860,67.1573,69.3075,69.1632,64.7283,66.6708,64.6284,63.0275,64.3859,64.2243,70.2597,67.1397,66.3530
1.2238,0.7789,1.8167,2.5794,2.3788,0.3849,4.1294,0.2792,1.5757,1.1362,1.1941,2.3849,3.2105,3.5350,4.3914,0.2445,2.7586,1.8378,1.2220,1.2992,1.1449,1.9258,0.6774,2.6426,1.8933,0.4012,0.4301,6.9332,1.2688,0.9644,1.1006,0.8497,2.2762,0.0572,1.4918,2.9033,3.3378,2.1830,0.1467,1.6225,1.8529,3.3579,1.9237,0.7180,1.6027,0.0000,1.5410,1.4264,0.7205,1.3923,2.8893,1.4024,0.9474,1.8916,2.2806,1.5905,1.9321,2.5710,0.3587,0.1680,2.5815,2.4422,0.3419,3.0597,0.2948,2.1449,2.1932,0.0765,2.1432,1.1043,0.5939,3.0446,1.7243,1.7503,1.3774,2.8926,1.3160,0.5716,1.8255,1.9827,2.7381,3.7701,1.8865,0.1898,2.8653,1.3489,1.7100,1.1227,3.5027,1.9324,1.6863,3.2230,0.5260,0.0282,1.1209,2.4728,0.5975,2.9862,1.3577,2.5461,63.0402,59.9031,61.2389,61.8811,62.9358,60.4052,61.1538,65.3772,64.2061,66.8500,64.9612,62.5791,63.5387,67.1978,61.4480,62.0543,61.6362,63.7687,62.1366,63.2753,63.1805,64.7304,65.5148,68.1193,64.8830,66.2382,66.4513,65.4904,63.5238,68.1324,64.1104,65.3910,69.0906,71.0174,62.3271,65.6964,62.9026,63.8713,65.9868,62.5093,62.5140,64.1649,62.0820,63.6082,62.7094,67.5676,61.8824,69.1220,65.8250,63.0290,65.7504,63.3933,63.1410,66.1997,62.6041,63.8951,64.4607,62.2411,65.0320,67.1949,63.0372,62.7155,66.6094,60.9551,67.4697,66.7968,63.2168,70.2632,68.0205,65.5579,61.6305,61.1194,66.7155,66.3045,63.6089,62.1541,58.3232,63.7167,62.5408,65.6634,67.1267,64.2345,63.9004,66.6454,61.6411,61.0410,63.5517,61.1394,65.9365,68.0600,67.9173,63.5418,65.4565,63.4434,61.8681,63.2046,63.0455,69.0012,65.9191,65.1430
2.7648,0.7621,0.2757,1.0384,3.9198,1.9259,5.6704,1.8202,3.1167,0.4048,0.3470,0.8439,1.6695,1.9940,5.9325,1.2965,4.2996,0.2968,2.7630,2.8402,2.6859,3.4669,2.2185,1.1016,0.3523,1.1398,1.9711,8.4743,2.8098,0.5766,0.4404,0.6914,3.8172,1.5982,3.0329,1.3623,1.7968,0.6419,1.6877,0.0815,3.3939,1.8168,0.3827,2.2590,0.0616,1.5410,0.0000,2.9674,0.8206,2.9333,4.4303,2.9434,2.4884,0.3506,3.8217,0.0494,3.4731,1.0300,1.1823,1.7090,4.1225,3.9832,1.8829,1.5187,1.2462,3.6859,0.6522,1.6175,0.6022,2.6453,0.9471,4.5856,3.2654,0.2093,0.1636,1.3516,0.2250,0.9695,0.2845,0.4417,1.1970,2.2291,0.3455,1.7308,4.4063,2.8899,3.2511,2.6638,1.9617,3.4735,0.1453,4.7640,2.0670,1.5692,2.6619,0.9317,2.1385,1.4452,2.8987,4.0872,64.1732,60.9831,62.3428,62.9958,64.0672,61.4945,62.2562,66.5435,65.3563,68.0351,66.1218,63.7049,64.6792,68.3871,62.5554,63.1718,62.7468,64.9126,63.2554,64.4119,64.3156,65.8879,66.6829,69.3194,66.0426,67.4156,67.6314,66.6581,64.6641,69.3325,65.2592,66.5574,70.3014,72.2480,63.4489,66.8669,64.0335,65.0167,67.1611,63.6341,63.6388,65.3145,63.1999,64.7498,63.8373,68.7612,62.9971,70.3332,66.9971,64.1618,66.9216,64.5316,64.2756,67.3767,63.7303,65.0408,65.6145,63.3616,66.1936,68.3841,64.1702,63.8435,67.7915,62.0542,68.6622,67.9812,64.3525,71.4863,69.2194,66.7265,62.7410,62.2212,67.8989,67.4827,64.7504,63.2732,59.3721,64.8598,63.6660,66.8335,68.3150,65.3850,65.0461,67.8279,62.7518,62.1415,64.6924,62.2416,67.1101,69.2593,69.1150,64.6824,66.6238,64.5825,62.9826,64.3401,64.1786,70.2110,67.0925,66.3061
0.2026,2.2052,3.2431,4.0058,0.9524,1.0415,2.7030,1.1472,0.1493,2.5626,2.6204,3.8113,4.6369,4.9614,2.9651,1.6709,1.3322,3.2641,0.2044,0.1272,0.2815,0.4995,0.7489,4.0689,3.3197,1.8276,0.9962,5.5069,0.1576,2.3908,2.5270,2.2760,0.8499,1.3692,0.0655,4.3296,4.7642,3.6093,1.2796,3.0489,0.4265,4.7842,3.3501,0.7083,3.0290,1.4264,2.9674,0.0000,2.1468,0.0341,1.4629,0.0240,0.4790,3.3179,0.8543,3.0168,0.5057,3.9974,1.7851,1.2584,1.1551,1.0158,1.0845,4.4861,1.7212,0.7185,3.6196,1.3499,3.5695,0.3220,2.0203,1.6182,0.2980,3.1767,2.8037,4.3190,2.7424,1.9979,3.2519,3.4090,4.1644,5.1964,3.3129,1.2366,1.4389,0.0775,0.2837,0.3036,4.9291,0.5061,3.1127,1.7966,0.9003,1.3982,0.3055,3.8991,0.8288,4.4126,0.0687,1.1198,62.0072,58.9217,60.2343,60.8660,61.9043,59.4148,60.1505,64.3118,63.1563,65.7663,63.9012,61.5530,62.4984,66.1100,60.4398,61.0364,60.6250,62.7251,61.1174,62.2388,62.1454,63.6735,64.4476,67.0210,63.8241,65.1619,65.3724,64.4235,62.4837,67.0339,63.0620,64.3253,67.9818,69.8893,61.3049,64.6269,61.8716,62.8263,64.9137,61.4843,61.4889,63.1157,61.0636,62.5669,61.6814,66.4755,60.8673,68.0129,64.7538,61.9961,64.6802,62.3551,62.1065,65.1239,61.5776,62.8497,63.4075,61.2203,63.9711,66.1071,62.0042,61.6873,65.5286,59.9552,66.3787,65.7137,62.1812,69.1424,66.9233,64.4901,60.6194,60.1167,65.6334,65.2274,62.5675,61.1346,57.3722,62.6738,61.5153,64.5943,66.0397,63.1843,62.8549,65.5641,60.6298,60.0397,62.5112,60.1364,64.8639,66.9623,66.8213,62.5015,64.3901,62.4045,60.8532,62.1691,62.0124,67.8933,64.8468,64.0806
1.9443,0.0584,1.0963,1.8590,3.0993,1.1053,4.8498,0.9997,2.2962,0.4158,0.4736,1.6644,2.4900,2.8146,5.1119,0.4760,3.4790,1.1173,1.9424,2.0196,1.8653,2.6463,1.3979,1.9221,1.1728,0.3192,1.1506,7.6537,1.9892,0.2440,0.3801,0.1292,2.9967,0.7776,2.2123,2.1828,2.6173,1.4625,0.8672,0.9020,2.5733,2.6374,1.2033,1.4385,0.8822,0.7205,0.8206,2.1468,0.0000,2.1127,3.6097,2.1228,1.6679,1.1711,3.0011,0.8700,2.6526,1.8505,0.3617,0.8884,3.3019,3.1626,1.0624,2.3393,0.4256,2.8653,1.4727,0.7969,1.4227,1.8248,0.1265,3.7650,2.4448,1.0299,0.6569,2.1722,0.5956,0.1489,1.1051,1.2622,2.0176,3.0496,1.1660,0.9103,3.5857,2.0694,2.4305,1.8432,2.7822,2.6529,0.9659,3.9434,1.2465,0.7486,1.8414,1.7523,1.3180,2.2657,2.0781,3.2666,63.5677,60.4055,61.7527,62.4000,63.4626,60.9120,61.6668,65.9206,64.7418,67.4023,65.5018,63.1032,64.0698,67.7520,61.9634,62.5745,62.1531,64.3014,62.6574,63.8045,63.7090,65.2696,66.0590,68.6787,65.4232,66.7868,67.0012,66.0344,64.0548,68.6918,64.6455,65.9344,69.6551,71.5912,62.8493,66.2417,63.4291,64.4048,66.5339,63.0330,63.0377,64.7003,62.6024,64.1398,63.2345,68.1239,62.4013,69.6866,66.3711,63.5564,66.2961,63.9234,63.6693,66.7481,63.1284,64.4287,64.9981,62.7627,65.5731,67.7490,63.5647,63.2406,67.1602,61.4666,68.0254,67.3487,63.7456,70.8335,68.5793,66.1023,62.1473,61.6321,67.2669,66.8535,64.1405,62.6751,58.8108,64.2490,63.0646,66.2085,67.6805,64.7703,64.4340,67.1964,62.1580,61.5531,64.0829,61.6523,66.4833,68.6190,68.4755,64.0730,66.0003,63.9738,62.3869,63.7333,63.5731,69.5652,66.4658,65.6848
0.1685,2.1712,3.2090,3.9717,0.9865,1.0074,2.7371,1.1131,0.1834,2.5285,2.5863,3.7772,4.6028,4.9273,2.9992,1.6368,1.3663,3.2301,0.1703,0.0931,0.2474,0.5336,0.7148,4.0349,3.2856,1.7935,0.9622,5.5410,0.1235,2.3567,2.4929,2.2419,0.8839,1.3351,0.0996,4.2956,4.7301,3.5752,1.2456,3.0148,0.4606,4.7501,3.3160,0.6743,2.9949,1.3923,2.9333,0.0341,2.1127,0.0000,1.4970,0.0101,0.4449,3.2839,0.8884,2.9827,0.5398,3.9633,1.7510,1.2243,1.1892,1.0499,1.0504,4.4520,1.6871,0.7526,3.5855,1.3158,3.5355,0.2880,1.9862,1.6523,0.3321,3.1426,2.7697,4.2849,2.7083,1.9638,3.2178,3.3750,4.1303,5.1624,3.2788,1.2025,1.4730,0.0434,0.3178,0.2695,4.8950,0.5402,3.0786,1.8307,0.8663,1.3641,0.2714,3.8650,0.7948,4.3785,0.0346,1.1539,62.0317,58.9449,60.2580,60.8900,61.9287,59.4383,60.1742,64.3371,63.1812,65.7920,63.9263,61.5773,62.5231,66.1358,60.4637,61.0605,60.6489,62.7498,61.1415,62.2634,62.1699,63.6986,64.4730,67.0471,63.8492,65.1874,65.3980,64.4488,62.5083,67.0600,63.0868,64.3506,68.0082,69.9161,61.3291,64.6523,61.8960,62.8510,64.9391,61.5086,61.5132,63.1406,61.0877,62.5916,61.7057,66.5014,60.8913,68.0392,64.7792,62.0206,64.7056,62.3797,62.1310,65.1494,61.6019,62.8745,63.4324,61.2445,63.9962,66.1329,62.0287,61.7117,65.5543,59.9789,66.4046,65.7394,62.2057,69.1690,66.9493,64.5154,60.6433,60.1404,65.6591,65.2529,62.5922,61.1588,57.3947,62.6985,61.5396,64.6197,66.0655,63.2092,62.8796,65.5898,60.6537,60.0633,62.5359,60.1601,64.8894,66.9884,66.8473,62.5261,64.4154,62.4291,60.8772,62.1937,62.0369,67.9197,64.8722,64.1058
1.6655,3.6681,4.7060,5.4687,0.5105,2.5044,1.2401,2.6101,1.3136,4.0255,4.0833,5.2742,6.0998,6.4243,1.5022,3.1338,0.1307,4.7270,1.6673,1.5901,1.7444,0.9634,2.2118,5.5318,4.7826,3.2905,2.4591,4.0440,1.6205,3.8537,3.9899,3.7389,0.6130,2.8321,1.3974,5.7925,6.2271,5.0722,2.7425,4.5118,1.0364,6.2471,4.8130,2.1712,4.4919,2.8893,4.4303,1.4629,3.6097,1.4970,0.0000,1.4869,1.9419,4.7808,0.6086,4.4797,0.9572,5.4603,3.2480,2.7213,0.3078,0.4471,2.5474,5.9490,3.1841,0.7444,5.0825,2.8128,5.0324,1.7849,3.4832,0.1553,1.1649,4.6396,4.2666,5.7819,4.2053,3.4608,4.7148,4.8719,5.6273,6.6593,4.7758,2.6995,0.0240,1.5404,1.1792,1.7665,6.3920,0.9568,4.5756,0.3337,2.3632,2.8611,1.7684,5.3620,2.2917,5.8755,1.5316,0.3431,60.9642,57.9343,59.2218,59.8423,60.8630,58.4178,59.1396,63.2339,62.0953,64.6687,62.8291,60.5175,61.4475,65.0079,59.4237,60.0097,59.6055,61.6707,60.0893,61.1921,61.1001,62.6047,63.3678,65.9077,62.7531,64.0722,64.2799,63.3440,61.4331,65.9204,62.0024,63.2472,66.8571,68.7438,60.2736,63.5445,60.8308,61.7703,63.8274,60.4500,60.4545,62.0553,60.0364,61.5150,60.6437,65.3689,59.8435,66.8878,63.6697,60.9533,63.5971,61.3065,61.0619,64.0347,60.5417,61.7934,62.3427,60.1904,62.8980,65.0051,60.9613,60.6496,64.4341,58.9480,65.2733,64.6167,61.1354,68.0048,65.8111,63.4096,59.6000,59.1064,64.5375,64.1368,61.5156,60.1062,56.4177,61.6202,60.4804,63.5124,64.9385,62.1228,61.7984,64.4691,59.6102,59.0308,61.4601,59.1257,63.7783,65.8497,65.7103,61.4505,63.3110,61.3551,59.8297,61.1235,60.9693,66.7697,63.7614,63.0060
0.1786,2.1813,3.2191,3.9818,0.9764,1.0175,2.7270,1.1232,0.1733,2.5386,2.5965,3.7873,4.6129,4.9374,2.9891,1.6469,1.3562,3.2402,0.1804,0.1032,0.2575,0.5235,0.7249,4.0450,3.2957,1.8036,0.9723,5.5309,0.1336,2.3668,2.5030,2.2520,0.8738,1.3452,0.0895,4.3057,4.7402,3.5853,1.2557,3.0249,0.4505,4.7602,3.3261,0.6844,3.0050,1.4024,2.9434,0.0240,2.1228,0.0101,1.4869,0.0000,0.4550,3.2940,0.8783,2.9928,0.5297,3.9734,1.7611,1.2344,1.1791,1.0398,1.0605,4.4621,1.6972,0.7425,3.5956,1.3259,3.5456,0.2981,1.9963,1.6422,0.3220,3.1527,2.7798,4.2950,2.7184,1.9740,3.2279,3.3851,4.1405,5.1725,3.2889,1.2126,1.4629,0.0535,0.3077,0.2797,4.9051,0.5301,3.0887,1.8206,0.8764,1.3742,0.2815,3.8751,0.8049,4.3886,0.0447,1.1438,62.0244,58.9380,60.2510,60.8829,61.9215,59.4313,60.1672,64.3296,63.1739,65.7844,63.9189,61.5701,62.5158,66.1282,60.4566,61.0534,60.6419,62.7425,61.1343,62.2561,62.1626,63.6911,64.4655,67.0394,63.8417,65.1799,65.3904,64.4413,62.5010,67.0523,63.0795,64.3431,68.0004,69.9081,61.3219,64.6448,61.8888,62.8437,64.9316,61.5014,61.5060,63.1332,61.0806,62.5843,61.6985,66.4938,60.8842,68.0314,64.7717,62.0133,64.6981,62.3724,62.1237,65.1419,61.5947,62.8672,63.4250,61.2373,63.9888,66.1253,62.0215,61.7044,65.5467,59.9719,66.3970,65.7318,62.1985,69.1612,66.9416,64.5079,60.6362,60.1334,65.6515,65.2453,62.5849,61.1516,57.3880,62.6912,61.5324,64.6122,66.0578,63.2018,62.8723,65.5822,60.6466,60.0563,62.5286,60.1531,64.8818,66.9807,66.8396,62.5188,64.4079,62.4218,60.8701,62.1864,62.0296,67.9119,64.8647,64.0983
0.2764,1.7263,2.7641,3.5268,1.4314,0.5625,3.1820,0.6682,0.6283,2.0836,2.1415,3.3323,4.1579,4.4824,3.4440,1.1919,1.8112,2.7852,0.2746,0.3518,0.1975,0.9784,0.2700,3.5900,2.8407,1.3486,0.5173,5.9859,0.3214,1.9118,2.0480,1.7970,1.3288,0.8902,0.5445,3.8507,4.2852,3.1304,0.8007,2.5699,0.9055,4.3053,2.8711,0.2294,2.5501,0.9474,2.4884,0.4790,1.6679,0.4449,1.9419,0.4550,0.0000,2.8390,1.3332,2.5379,0.9847,3.5184,1.3061,0.7794,1.6341,1.4948,0.6055,4.0071,1.2422,1.1975,3.1406,0.8709,3.0906,0.1569,1.5413,2.0972,0.7769,2.6977,2.3248,3.8400,2.2634,1.5190,2.7729,2.9301,3.6855,4.7175,2.8339,0.7576,1.9179,0.4015,0.7626,0.1753,4.4501,0.9850,2.6337,2.2756,0.4214,0.9192,0.1735,3.4201,0.3499,3.9336,0.4103,1.5987,62.3523,59.2492,60.5697,61.2050,62.2489,59.7454,60.4855,64.6680,63.5072,66.1288,64.2555,61.8958,62.8460,66.4739,60.7765,61.3764,60.9627,63.0739,61.4578,62.5851,62.4912,64.0268,64.8045,67.3885,64.1781,65.5218,65.7332,64.7802,62.8313,67.4014,63.4124,64.6816,68.3528,70.2669,61.6463,64.9845,62.2161,63.1755,65.2725,61.8267,61.8313,63.4664,61.4038,62.9149,62.0248,66.8408,61.2063,68.3840,65.1120,62.3412,65.0380,62.7020,62.4522,65.4837,61.9205,63.1991,63.7595,61.5613,64.3258,66.4709,62.3494,62.0308,65.8901,60.2891,66.7437,66.0759,62.5272,69.5175,67.2903,64.8471,60.9570,60.4515,65.9953,65.5876,62.9155,61.4752,57.6894,63.0223,61.8578,64.9518,66.4032,63.5353,63.2043,65.9257,60.9675,60.3740,62.8589,60.4713,65.2226,67.3295,67.1879,62.8491,64.7466,62.7516,61.1921,62.5151,62.3576,68.2640,65.2054,64.4358
3.1154,1.1127,0.0749,0.6878,4.2704,2.2764,6.0210,2.1708,3.4673,0.7554,0.6975,0.4933,1.3189,1.6434,6.2830,1.6471,4.6502,0.0538,3.1136,3.1907,3.0364,3.8174,2.5690,0.7510,0.0018,1.4904,2.3217,8.8248,3.1604,0.9272,0.7910,1.0419,4.1678,1.9487,3.3834,1.0117,1.4462,0.2914,2.0383,0.2691,3.7445,1.4663,0.0321,2.6096,0.2889,1.8916,0.3506,3.3179,1.1711,3.2839,4.7808,3.2940,2.8390,0.0000,4.1722,0.3011,3.8237,0.6794,1.5329,2.0595,4.4731,4.3338,2.2335,1.1682,1.5968,4.0364,0.3016,1.9681,0.2516,2.9959,1.2977,4.9362,3.6159,0.1413,0.5142,1.0011,0.5755,1.3200,0.0661,0.0911,0.8465,1.8785,0.0051,2.0814,4.7568,3.2405,3.6016,3.0143,1.6111,3.8240,0.2052,5.1146,2.4176,1.9197,3.0125,0.5812,2.4891,1.0946,3.2492,4.4377,64.4333,61.2315,62.5965,63.2519,64.3269,61.7450,62.5096,66.8109,65.6202,68.3066,66.3880,63.9635,64.9410,68.6595,62.8099,63.4285,63.0020,65.1751,63.5124,64.6728,64.5762,66.1534,66.9508,69.5942,66.3086,67.6855,67.9019,66.9259,64.9258,69.6074,65.5228,66.8249,70.5787,72.5297,63.7066,67.1352,64.2931,65.2795,67.4303,63.8924,63.8971,65.5782,63.4567,65.0118,64.0963,69.0347,63.2532,70.6105,67.2658,64.4219,67.1901,64.7929,64.5360,67.6464,63.9890,65.3037,65.8792,63.6190,66.4600,68.6565,64.4303,64.1025,68.0624,62.3068,68.9354,68.2526,64.6132,71.7663,69.4940,66.9945,62.9961,62.4745,68.1701,67.7528,65.0124,63.5303,59.6136,65.1222,63.9244,67.1017,68.5873,65.6490,65.3091,68.0989,63.0070,62.3945,64.9542,62.4949,67.3791,69.5340,69.3893,64.9441,66.8915,64.8439,63.2386,64.6008,64.4387,70.4881,67.3615,66.5729
1.0568,3.0595,4.0974,4.8601,0.0982,1.8958,1.8487,2.0014,0.7049,3.4169,3.4747,4.6655,5.4911,5.8157,2.1108,2.5251,0.4779,4.1184,1.0587,0.9815,1.1358,0.3548,1.6032,4.9232,4.1739,2.6819,1.8505,4.6526,1.0119,3.2451,3.3812,3.1303,0.0044,2.2235,0.7888,5.1839,5.6184,4.4636,2.1339,3.9031,0.4278,5.6385,4.2044,1.5626,3.8833,2.2806,3.8217,0.8543,3.0011,0.8884,0.6086,0.8783,1.3332,4.1722,0.0000,3.8711,0.3485,4.8516,2.6394,2.1127,0.3008,0.1615,1.9387,5.3404,2.5755,0.1358,4.4738,2.2042,4.4238,1.1763,2.8746,0.7639,0.5563,4.0310,3.6580,5.1733,3.5967,2.8522,4.1062,4.2633,5.0187,6.0507,4.1671,2.0908,0.5846,0.9317,0.5706,1.1579,5.7833,0.3482,3.9670,0.9423,1.7546,2.2525,1.1597,4.7534,1.6831,5.2668,0.9230,0.2655,61.3960,58.3427,59.6408,60.2660,61.2941,58.8302,59.5579,63.6805,62.5348,65.1236,63.2732,60.9462,61.8827,65.4647,59.8442,60.4347,60.0274,62.1073,60.5148,61.6255,61.5329,63.0475,63.8152,66.3692,63.1968,64.5238,64.7326,63.7912,61.8681,66.3820,62.4412,63.6939,67.3235,69.2189,60.7005,63.9930,61.2617,62.2076,64.2775,60.8782,60.8827,62.4945,60.4616,61.9506,61.0733,65.8276,60.2672,67.3543,64.1189,61.3851,64.0459,61.7407,61.4944,64.4861,60.9706,62.2308,62.7837,60.6167,63.3425,65.4618,61.3931,61.0792,64.8877,59.3647,65.7315,65.0714,61.5684,68.4766,66.2722,63.8573,60.0218,59.5244,64.9916,64.5887,61.9512,60.5319,56.8121,62.0565,60.9088,63.9607,65.3949,62.5625,62.2359,64.9229,60.0322,59.4482,61.8954,59.5439,64.2281,66.3109,66.1708,61.8857,63.7581,61.7896,60.2533,61.5565,61.4012,67.2356,64.2111,63.4512
